,ds,symbol,close,volume,ma50,ma200
0,1990-01-02,KO,4.875,12128000.0,,
1,1990-01-03,KO,4.804688,12976000.0,,
2,1990-01-04,KO,4.78125,7841600.0,,
3,1990-01-05,KO,4.742188,8305600.0,,
4,1990-01-08,KO,4.84375,10064000.0,,
5,1990-01-09,KO,4.804688,7419200.0,,
6,1990-01-10,KO,4.773438,8865600.0,,
7,1990-01-11,KO,4.773438,6083200.0,,
8,1990-01-12,KO,4.601563,11931200.0,,
9,1990-01-15,KO,4.523438,7740800.0,,
10,1990-01-16,KO,4.5625,15332800.0,,
11,1990-01-17,KO,4.53125,9076800.0,,
12,1990-01-18,KO,4.507813,13576000.0,,
13,1990-01-19,KO,4.539063,10728000.0,,
14,1990-01-22,KO,4.40625,9236800.0,,
15,1990-01-23,KO,4.4375,10224000.0,,
16,1990-01-24,KO,4.414063,15361600.0,,
17,1990-01-25,KO,4.296875,11276800.0,,
18,1990-01-26,KO,4.21875,10267200.0,,
19,1990-01-29,KO,4.265625,6878400.0,,
20,1990-01-30,KO,4.140625,17204800.0,,
21,1990-01-31,KO,4.304688,12382400.0,,
22,1990-02-01,KO,4.296875,8548800.0,,
23,1990-02-02,KO,4.335938,9054400.0,,
24,1990-02-05,KO,4.320313,5838400.0,,
25,1990-02-06,KO,4.296875,6806400.0,,
26,1990-02-07,KO,4.34375,10907200.0,,
27,1990-02-08,KO,4.335938,8243200.0,,
28,1990-02-09,KO,4.3125,6374400.0,,
29,1990-02-12,KO,4.28125,7777600.0,,
30,1990-02-13,KO,4.1875,10747200.0,,
31,1990-02-14,KO,4.195313,6832000.0,,
32,1990-02-15,KO,4.34375,12192000.0,,
33,1990-02-16,KO,4.28125,18003200.0,,
34,1990-02-20,KO,4.28125,12427200.0,,
35,1990-02-21,KO,4.28125,9185600.0,,
36,1990-02-22,KO,4.234375,8985600.0,,
37,1990-02-23,KO,4.25,7696000.0,,
38,1990-02-26,KO,4.328125,11713600.0,,
39,1990-02-27,KO,4.367188,8505600.0,,
40,1990-02-28,KO,4.40625,11028800.0,,
41,1990-03-01,KO,4.421875,8774400.0,,
42,1990-03-02,KO,4.390625,7872000.0,,
43,1990-03-05,KO,4.390625,7692800.0,,
44,1990-03-06,KO,4.46875,8390400.0,,
45,1990-03-07,KO,4.460938,8684800.0,,
46,1990-03-08,KO,4.523438,8859200.0,,
47,1990-03-09,KO,4.5,7550400.0,,
48,1990-03-12,KO,4.507813,5737600.0,,
49,1990-03-13,KO,4.492188,7083200.0,4.4396877,
50,1990-03-14,KO,4.523438,7619200.0,4.4326564600000005,
51,1990-03-15,KO,4.515625,11937600.0,4.4268752000000005,
52,1990-03-16,KO,4.578125,19692800.0,4.4228127,
53,1990-03-19,KO,4.710938,9969600.0,4.4221877,
54,1990-03-20,KO,4.65625,9228800.0,4.4184377,
55,1990-03-21,KO,4.625,6934400.0,4.41484394,
56,1990-03-22,KO,4.53125,11059200.0,4.41000018,
57,1990-03-23,KO,4.632813,6980800.0,4.40718768,
58,1990-03-26,KO,4.648438,6377600.0,4.40812518,
59,1990-03-27,KO,4.710938,4960000.0,4.41187518,
60,1990-03-28,KO,4.742188,8868800.0,4.41546894,
61,1990-03-29,KO,4.71875,4139200.0,4.41921894,
62,1990-03-30,KO,4.671875,6723200.0,4.42250018,
63,1990-04-02,KO,4.75,8150400.0,4.42671892,
64,1990-04-03,KO,4.828125,7921600.0,4.43515642,
65,1990-04-04,KO,4.835938,9377600.0,4.44312518,
66,1990-04-05,KO,4.84375,10656000.0,4.45171892,
67,1990-04-06,KO,4.867188,4737600.0,4.4631251800000005,
