,ds,symbol,close,volume,ma50,ma200
0,1990-01-02,MSFT,0.616319,53035200.0,,
1,1990-01-03,MSFT,0.619792,113774400.0,,
2,1990-01-04,MSFT,0.638021,125740800.0,,
3,1990-01-05,MSFT,0.622396,69566400.0,,
4,1990-01-08,MSFT,0.631944,58982400.0,,
5,1990-01-09,MSFT,0.630208,70300800.0,,
6,1990-01-10,MSFT,0.612847,103766400.0,,
7,1990-01-11,MSFT,0.600694,95774400.0,,
8,1990-01-12,MSFT,0.59809,148910400.0,,
9,1990-01-15,MSFT,0.59809,62467200.0,,
10,1990-01-16,MSFT,0.616319,80092800.0,,
11,1990-01-17,MSFT,0.607639,97588800.0,,
12,1990-01-18,MSFT,0.659722,292363200.0,,
13,1990-01-19,MSFT,0.653646,99259200.0,,
14,1990-01-22,MSFT,0.630208,167688000.0,,
15,1990-01-23,MSFT,0.623264,139348800.0,,
16,1990-01-24,MSFT,0.630208,180345600.0,,
17,1990-01-25,MSFT,0.630208,112752000.0,,
18,1990-01-26,MSFT,0.630208,68083200.0,,
19,1990-01-29,MSFT,0.635417,55080000.0,,
20,1990-01-30,MSFT,0.633681,73108800.0,,
21,1990-01-31,MSFT,0.642361,112939200.0,,
22,1990-02-01,MSFT,0.651042,89193600.0,,
23,1990-02-02,MSFT,0.651042,71395200.0,,
24,1990-02-05,MSFT,0.654514,59731200.0,,
25,1990-02-06,MSFT,0.652778,81964800.0,,
26,1990-02-07,MSFT,0.647569,134150400.0,,
27,1990-02-08,MSFT,0.654514,95227200.0,,
28,1990-02-09,MSFT,0.65625,62380800.0,,
29,1990-02-12,MSFT,0.657986,56088000.0,,
30,1990-02-13,MSFT,0.657986,58752000.0,,
31,1990-02-14,MSFT,0.659722,35870400.0,,
32,1990-02-15,MSFT,0.673611,89496000.0,,
33,1990-02-16,MSFT,0.680556,70876800.0,,
34,1990-02-20,MSFT,0.696181,132652800.0,,
35,1990-02-21,MSFT,0.667535,103348800.0,,
36,1990-02-22,MSFT,0.669271,60811200.0,,
37,1990-02-23,MSFT,0.677083,56851200.0,,
38,1990-02-26,MSFT,0.689236,69220800.0,,
39,1990-02-27,MSFT,0.680556,62020800.0,,
40,1990-02-28,MSFT,0.685764,39312000.0,,
41,1990-03-01,MSFT,0.694444,76867200.0,,
42,1990-03-02,MSFT,0.720486,100209600.0,,
43,1990-03-05,MSFT,0.730903,75528000.0,,
44,1990-03-06,MSFT,0.725694,68630400.0,,
45,1990-03-07,MSFT,0.713542,47606400.0,,
46,1990-03-08,MSFT,0.737847,88977600.0,,
47,1990-03-09,MSFT,0.739583,75744000.0,,
48,1990-03-12,MSFT,0.751736,68875200.0,,
