,ds,symbol,close,volume,ma50,ma200
95,1999-06-09,NVDA,0.375,9518400.0,0.3832162,
96,1999-06-10,NVDA,0.376302,3609600.0,0.38251308,
97,1999-06-11,NVDA,0.36849,6100800.0,0.3810808,
98,1999-06-14,NVDA,0.354167,5164800.0,0.37962248000000004,
99,1999-06-15,NVDA,0.354167,4929600.0,0.37842455999999997,
100,1999-06-16,NVDA,0.364583,6441600.0,0.3776433,
101,1999-06-17,NVDA,0.354167,7492800.0,0.37597664,
102,1999-06-18,NVDA,0.341146,15873600.0,0.3738933,
103,1999-06-21,NVDA,0.359375,8347200.0,0.3723308,
104,1999-06-22,NVDA,0.352865,19305600.0,0.37100268,
105,1999-06-23,NVDA,0.359375,21091200.0,0.3701433,
106,1999-06-24,NVDA,0.351563,11520000.0,0.36936206,
107,1999-06-25,NVDA,0.356771,7353600.0,0.36847663999999997,
108,1999-06-28,NVDA,0.361979,10915200.0,0.36743496,
109,1999-06-29,NVDA,0.365885,9268800.0,0.366836,
110,1999-06-30,NVDA,0.398438,26923200.0,0.36704433999999997,
111,1999-07-01,NVDA,0.377604,8899200.0,0.3667058,
112,1999-07-02,NVDA,0.404948,22488000.0,0.36725268,
113,1999-07-06,NVDA,0.40625,19809600.0,0.36819018,
114,1999-07-07,NVDA,0.398438,6312000.0,0.36933602,
115,1999-07-08,NVDA,0.407552,18604800.0,0.36993498,
116,1999-07-09,NVDA,0.442057,21172800.0,0.37127612,
117,1999-07-12,NVDA,0.46224,40104000.0,0.37302092000000003,
118,1999-07-13,NVDA,0.463542,13886400.0,0.3746876,
119,1999-07-14,NVDA,0.445313,13795200.0,0.37593760000000004,
120,1999-07-15,NVDA,0.447917,13704000.0,0.37765636,
121,1999-07-16,NVDA,0.457031,10387200.0,0.37940114,
122,1999-07-19,NVDA,0.445313,4363200.0,0.3810548,
123,1999-07-20,NVDA,0.4375,17875200.0,0.38251314000000003,
124,1999-07-21,NVDA,0.424479,11208000.0,0.38371106,
125,1999-07-22,NVDA,0.404948,21326400.0,0.38412771999999995,
126,1999-07-23,NVDA,0.404948,8025600.0,0.38431002,
127,1999-07-26,NVDA,0.40625,6052800.0,0.38451836,
128,1999-07-27,NVDA,0.407552,9859200.0,0.3851694,
129,1999-07-28,NVDA,0.414063,24422400.0,0.38558608,
130,1999-07-29,NVDA,0.417969,38880000.0,0.3857163,
131,1999-07-30,NVDA,0.419271,45230400.0,0.38623714,
132,1999-08-02,NVDA,0.423177,31334400.0,0.38746109999999995,
133,1999-08-03,NVDA,0.41276,25521600.0,0.38863295999999997,
134,1999-08-04,NVDA,0.41276,8995200.0,0.38983086,
135,1999-08-05,NVDA,0.419271,24057600.0,0.39110690000000004,
136,1999-08-06,NVDA,0.419271,18398400.0,0.39240898,
137,1999-08-09,NVDA,0.419271,3105600.0,0.39376314,
138,1999-08-10,NVDA,0.427083,21206400.0,0.39519542,
139,1999-08-11,NVDA,0.455729,19771200.0,0.39717458,
140,1999-08-12,NVDA,0.477865,23961600.0,0.39985688,
141,1999-08-13,NVDA,0.472656,8467200.0,0.4022527,
142,1999-08-16,NVDA,0.454427,22344000.0,0.40423186,
143,1999-08-17,NVDA,0.455729,19353600.0,0.40615894,
144,1999-08-18,NVDA,0.466146,27988800.0,0.40811206,
145,1999-08-19,NVDA,0.565104,196699200.0,0.41191414000000004,
146,1999-08-20,NVDA,0.559896,35308800.0,0.41558602,
147,1999-08-23,NVDA,0.526042,50798400.0,0.41873706,
148,1999-08-24,NVDA,0.523438,39806400.0,0.42212247999999997,
149,1999-08-25,NVDA,0.520833,35035200.0,0.4254558,
150,1999-08-26,NVDA,0.513021,27537600.0,0.42842456,
151,1999-08-27,NVDA,0.541667,55238400.0,0.43217456000000004,
152,1999-08-30,NVDA,0.539714,15864000.0,0.43614592,
153,1999-08-31,NVDA,0.585938,78686400.0,0.44067718,
154,1999-09-01,NVDA,0.558594,56534400.0,0.44479176,
155,1999-09-02,NVDA,0.552083,34108800.0,0.4486459199999999,
156,1999-09-03,NVDA,0.55599,25886400.0,0.45273446,
157,1999-09-07,NVDA,0.553385,12441600.0,0.45666674,
158,1999-09-08,NVDA,0.552083,17006400.0,0.46046881999999995,
159,1999-09-09,NVDA,0.544271,20947200.0,0.46403654000000005,
160,1999-09-10,NVDA,0.552083,16742400.0,0.46710944,
161,1999-09-13,NVDA,0.533854,17443200.0,0.47023444,
162,1999-09-14,NVDA,0.518229,25036800.0,0.47250006,
163,1999-09-15,NVDA,0.522135,21273600.0,0.47481776,
164,1999-09-16,NVDA,0.509115,15811200.0,0.4770313,
165,1999-09-17,NVDA,0.507813,17164800.0,0.47903651999999997,
166,1999-09-20,NVDA,0.489583,22910400.0,0.47998704,
167,1999-09-21,NVDA,0.442708,73732800.0,0.4795964,
168,1999-09-22,NVDA,0.453125,37598400.0,0.47938806,
169,1999-09-23,NVDA,0.415365,37958400.0,0.47878909999999997,
170,1999-09-24,NVDA,0.377604,68491200.0,0.47738284,
171,1999-09-27,NVDA,0.401042,43200000.0,0.47626306,
172,1999-09-28,NVDA,0.4375,41318400.0,0.4761068,
173,1999-09-29,NVDA,0.402344,59404800.0,0.47540368,
174,1999-09-30,NVDA,0.401042,34252800.0,0.47493494,
175,1999-10-01,NVDA,0.398438,34776000.0,0.47480474,
176,1999-10-04,NVDA,0.40625,17760000.0,0.47483078,
177,1999-10-05,NVDA,0.445313,47808000.0,0.47561203999999996,
178,1999-10-06,NVDA,0.498698,150873600.0,0.47743496,
179,1999-10-07,NVDA,0.466146,48729600.0,0.47847662,
180,1999-10-08,NVDA,0.489583,39892800.0,0.4799089,
181,1999-10-11,NVDA,0.476563,54446400.0,0.48105474000000004,
182,1999-10-12,NVDA,0.470052,32299200.0,0.48199224,
183,1999-10-13,NVDA,0.457031,28036800.0,0.48287766,
184,1999-10-14,NVDA,0.447917,19233600.0,0.48358080000000003,
185,1999-10-15,NVDA,0.445313,21072000.0,0.48410163999999994,
186,1999-10-18,NVDA,0.421875,21518400.0,0.48415371999999995,
187,1999-10-19,NVDA,0.404948,30892800.0,0.48386725999999997,
188,1999-10-20,NVDA,0.419271,34872000.0,0.48371102,
189,1999-10-21,NVDA,0.438802,38212800.0,0.48337248000000005,
190,1999-10-22,NVDA,0.449219,28675200.0,0.48279955999999996,
191,1999-10-25,NVDA,0.427083,21384000.0,0.4818881,
192,1999-10-26,NVDA,0.46875,48124800.0,0.48217456,
193,1999-10-27,NVDA,0.447917,21412800.0,0.48201831999999994,
194,1999-10-28,NVDA,0.427083,22276800.0,0.48123706,
195,1999-10-29,NVDA,0.460938,33052800.0,0.47915374,
196,1999-11-01,NVDA,0.489583,78254400.0,0.47774748,
197,1999-11-02,NVDA,0.520833,83750400.0,0.4776433,
198,1999-11-03,NVDA,0.571615,201168000.0,0.47860684,
199,1999-11-04,NVDA,0.608073,126033600.0,0.48035164,0.427561915
200,1999-11-05,NVDA,0.588542,61636800.0,0.48186206,0.428453845
201,1999-11-08,NVDA,0.605469,47001600.0,0.48313809999999996,0.429215565
202,1999-11-09,NVDA,0.596354,27235200.0,0.4842709,0.43010749
203,1999-11-10,NVDA,0.591146,14404800.0,0.48437505999999997,0.430979885
204,1999-11-11,NVDA,0.632813,56270400.0,0.48585944,0.432067125
205,1999-11-12,NVDA,0.666667,50150400.0,0.48815112,0.43342129500000004
206,1999-11-15,NVDA,0.653646,36220800.0,0.49010424,0.434671295
207,1999-11-16,NVDA,0.716146,72379200.0,0.49335945999999997,0.436390045
208,1999-11-17,NVDA,0.74349,78638400.0,0.4971876,0.43820645500000005
209,1999-11-18,NVDA,0.746094,23596800.0,0.50122406,0.439931715
210,1999-11-19,NVDA,0.893229,216518400.0,0.50804698,0.44233406
211,1999-11-22,NVDA,0.891927,54019200.0,0.51520844,0.444801505
212,1999-11-23,NVDA,0.828125,55324800.0,0.52140636,0.44702806500000003
213,1999-11-24,NVDA,0.802083,40684800.0,0.52700532,0.44914395
214,1999-11-26,NVDA,0.796875,7176000.0,0.53276052,0.451071035
215,1999-11-29,NVDA,0.768229,29860800.0,0.53796884,0.4527377000000001
216,1999-11-30,NVDA,0.721354,31468800.0,0.5426042600000001,0.45415696999999994
217,1999-12-01,NVDA,0.757813,22353600.0,0.5489063599999999,0.45587571999999993
218,1999-12-02,NVDA,0.813802,30988800.0,0.5561199,0.457841865
219,1999-12-03,NVDA,0.794271,34276800.0,0.56369802,0.45963874
220,1999-12-06,NVDA,0.816406,17860800.0,0.57247406,0.46153327
221,1999-12-07,NVDA,0.789063,18638400.0,0.58023448,0.46318692
222,1999-12-08,NVDA,0.824219,20169600.0,0.58796886,0.46483405499999997
223,1999-12-09,NVDA,0.799479,21494400.0,0.59591156,0.466435615
224,1999-12-10,NVDA,0.790365,9830400.0,0.60369802,0.468102285
225,1999-12-13,NVDA,0.78776,18384000.0,0.61148446,0.46974291
226,1999-12-14,NVDA,0.77474,27388800.0,0.61885426,0.47133796499999997
227,1999-12-15,NVDA,0.75,20596800.0,0.6249480000000001,0.47296557
228,1999-12-16,NVDA,0.744792,13257600.0,0.62986988,0.47461270499999997
229,1999-12-17,NVDA,0.783854,26208000.0,0.63622404,0.47633796500000003
230,1999-12-20,NVDA,0.848958,40243200.0,0.64341154,0.47835619
231,1999-12-21,NVDA,0.885417,38836800.0,0.65158862,0.4804851
232,1999-12-22,NVDA,0.90625,25118400.0,0.6603125799999999,0.48275723500000006
233,1999-12-23,NVDA,0.966146,28022400.0,0.67049488,0.485426505
234,1999-12-27,NVDA,0.929688,20241600.0,0.6801303,0.48795255
235,1999-12-28,NVDA,0.927083,17918400.0,0.6897657000000001,0.49037442499999995
236,1999-12-29,NVDA,0.958333,13214400.0,0.70049486,0.493024165
237,1999-12-30,NVDA,0.966146,13977600.0,0.71171882,0.495699945
238,1999-12-31,NVDA,0.977865,12734400.0,0.7228907000000001,0.4984082799999999
239,2000-01-03,NVDA,0.97526,30091200.0,0.73361986,0.50109708
240,2000-01-04,NVDA,0.949219,30048000.0,0.74361986,0.50372078
241,2000-01-05,NVDA,0.917969,18835200.0,0.7534375799999999,0.5063184350000001
242,2000-01-06,NVDA,0.858073,12048000.0,0.7612240399999999,0.508629635
243,2000-01-07,NVDA,0.872396,7118400.0,0.76971362,0.510986405
244,2000-01-10,NVDA,0.901042,23985600.0,0.7791928,0.513310625
245,2000-01-11,NVDA,0.864583,14812800.0,0.7872657,0.515387445
246,2000-01-12,NVDA,0.842448,12355200.0,0.794323,0.517542395
247,2000-01-13,NVDA,0.877604,13219200.0,0.80145842,0.519729895
248,2000-01-14,NVDA,0.915365,60456000.0,0.80833342,0.5221713050000001
249,2000-01-18,NVDA,0.954427,26164800.0,0.8152604999999999,0.524873125
250,2000-01-19,NVDA,0.945313,16468800.0,0.8223959200000001,0.52758146
251,2000-01-20,NVDA,0.942708,17956800.0,0.8291407,0.5301075
252,2000-01-21,NVDA,0.932292,54427200.0,0.8358594599999999,0.532542395
253,2000-01-24,NVDA,0.890625,25694400.0,0.8418490399999999,0.5348080199999999
254,2000-01-25,NVDA,0.882813,23712000.0,0.8468490399999999,0.53712573
255,2000-01-26,NVDA,0.846354,23246400.0,0.8504427800000001,0.53934578
256,2000-01-27,NVDA,0.802083,45820800.0,0.85341152,0.54140307
257,2000-01-28,NVDA,0.778646,19444800.0,0.85466152,0.54329109
258,2000-01-31,NVDA,0.772135,18240000.0,0.85523442,0.54508145
259,2000-02-01,NVDA,0.790365,9297600.0,0.85611984,0.54705411
260,2000-02-02,NVDA,0.8125,14904000.0,0.8545052599999999,0.549176505
261,2000-02-03,NVDA,0.825521,10824000.0,0.8531771400000001,0.551331455
262,2000-02-04,NVDA,0.845052,12369600.0,0.85351568,0.553668695
263,2000-02-07,NVDA,0.792969,21748800.0,0.8533333999999999,0.555836665
264,2000-02-08,NVDA,0.830729,46881600.0,0.85401048,0.55828458
265,2000-02-09,NVDA,0.851563,58905600.0,0.85567716,0.560654375
266,2000-02-10,NVDA,1.026042,97008000.0,0.8617709199999999,0.563909585
267,2000-02-11,NVDA,1.041667,42379200.0,0.867448,0.56724292
268,2000-02-14,NVDA,1.208333,65011200.0,0.87533862,0.5713835450000001
269,2000-02-15,NVDA,1.161458,45048000.0,0.88268236,0.57527677
270,2000-02-16,NVDA,1.214844,101956800.0,0.89065112,0.5795410950000001
271,2000-02-17,NVDA,1.257813,53577600.0,0.90002612,0.5839812
272,2000-02-18,NVDA,1.403646,96086400.0,0.91161466,0.58918628
273,2000-02-22,NVDA,1.364583,54249600.0,0.92291674,0.59418628
274,2000-02-23,NVDA,1.372396,51139200.0,0.93455736,0.599225345
275,2000-02-24,NVDA,1.359375,24432000.0,0.94598966,0.604101645
276,2000-02-25,NVDA,1.27474,27873600.0,0.9559896600000001,0.60849618
277,2000-02-28,NVDA,1.265625,51787200.0,0.96630216,0.61284514
278,2000-02-29,NVDA,1.333333,30604800.0,0.97807298,0.617636805
279,2000-03-01,NVDA,1.294271,38356800.0,0.98828132,0.622142015
280,2000-03-02,NVDA,1.207031,19104000.0,0.9954427799999999,0.62611988
281,2000-03-03,NVDA,1.226563,27369600.0,1.0022657,0.63028655
282,2000-03-06,NVDA,1.21875,43209600.0,1.0085157,0.634570405
283,2000-03-07,NVDA,1.735677,195220800.0,1.02390632,0.641477955
284,2000-03-08,NVDA,1.75,66873600.0,1.04031256,0.64846363
285,2000-03-09,NVDA,2.089518,95294400.0,1.06356126,0.657133875
286,2000-03-10,NVDA,2.458333,216120000.0,1.09356126,0.667654705
287,2000-03-13,NVDA,3.109375,241516800.0,1.13642584,0.681443765
288,2000-03-14,NVDA,2.294271,156777600.0,1.16275396,0.6911377750000001
289,2000-03-15,NVDA,2.200521,99561600.0,1.1872591799999999,0.700356525
290,2000-03-16,NVDA,1.961914,75038400.0,1.20751308,0.7084473450000001
291,2000-03-17,NVDA,2.080729,55761600.0,1.2307682800000002,0.717086665
292,2000-03-20,NVDA,2.079427,36528000.0,1.25519536,0.725706455
293,2000-03-21,NVDA,1.976563,53664000.0,1.2772786999999999,0.7337923949999999
294,2000-03-22,NVDA,1.990885,23059200.0,1.29907556,0.7419043699999999
295,2000-03-23,NVDA,2.026042,30940800.0,1.3223047399999999,0.7501595799999999
296,2000-03-24,NVDA,1.941406,23160000.0,1.3442838999999998,0.7579851000000001
297,2000-03-27,NVDA,1.813802,38894400.0,1.3630078600000002,0.76521166
298,2000-03-28,NVDA,1.678385,39331200.0,1.3782682599999998,0.7718327500000001
299,2000-03-29,NVDA,1.567708,46944000.0,1.3905338800000002,0.7779004549999999
300,2000-03-30,NVDA,1.558594,36192000.0,1.4027995000000002,0.78387051
301,2000-03-31,NVDA,1.760091,96297600.0,1.41914716,0.79090013
302,2000-04-03,NVDA,1.622396,32995200.0,1.4329492400000001,0.79730638
303,2000-04-04,NVDA,1.5625,51379200.0,1.4463867400000001,0.803322005
304,2000-04-05,NVDA,1.910156,63960000.0,1.4669336000000002,0.8111084599999999
305,2000-04-06,NVDA,1.998698,40459200.0,1.4899804799999998,0.819305075
306,2000-04-07,NVDA,2.136719,31857600.0,1.5166732000000003,0.828230855
307,2000-04-10,NVDA,1.947917,39528000.0,1.5400586199999997,0.836186585
308,2000-04-11,NVDA,1.832031,45758400.0,1.56125654,0.843536845
309,2000-04-12,NVDA,1.641927,31344000.0,1.5782877799999997,0.8499170550000001
310,2000-04-13,NVDA,1.571615,31329600.0,1.59347008,0.85578294
311,2000-04-14,NVDA,1.433268,42192000.0,1.60562502,0.86106126
312,2000-04-17,NVDA,1.50651,29409600.0,1.6188541800000003,0.86656907
313,2000-04-18,NVDA,1.773438,47750400.0,1.6384635600000002,0.87340501
314,2000-04-19,NVDA,1.688802,27835200.0,1.65562502,0.87985683
315,2000-04-20,NVDA,1.679688,15393600.0,1.67218752,0.88621751
316,2000-04-24,NVDA,1.596354,20596800.0,1.68359376,0.891988995
317,2000-04-25,NVDA,1.770833,24969600.0,1.69817708,0.8985319600000001
318,2000-04-26,NVDA,1.752604,25411200.0,1.7090625,0.90497727
319,2000-04-27,NVDA,1.895833,28099200.0,1.72375,0.9122298699999999
320,2000-04-28,NVDA,1.856771,17904000.0,1.7365885399999998,0.91927414
321,2000-05-01,NVDA,1.916667,11942400.0,1.74976562,0.9265723200000001
322,2000-05-02,NVDA,1.842448,23400000.0,1.7585416600000001,0.933557995
323,2000-05-03,NVDA,1.8125,32918400.0,1.7675,0.940432995
324,2000-05-04,NVDA,1.834635,24120000.0,1.77674478,0.947483775
325,2000-05-05,NVDA,1.919271,17059200.0,1.7879427,0.95505539
326,2000-05-08,NVDA,1.848958,18513600.0,1.79942706,0.96227544
327,2000-05-09,NVDA,1.822917,17683200.0,1.8105729,0.969358775
328,2000-05-10,NVDA,1.643229,27408000.0,1.81677082,0.9755371599999999
329,2000-05-11,NVDA,1.713542,24590400.0,1.82515624,0.982034555
330,2000-05-12,NVDA,1.661458,18782400.0,1.83424478,0.9882519999999999
331,2000-05-15,NVDA,1.776042,28209600.0,1.84523436,0.995035855
332,2000-05-16,NVDA,1.958333,36643200.0,1.86002602,1.002711635
333,2000-05-17,NVDA,2.302083,129062400.0,1.87135414,1.0121582500000001
334,2000-05-18,NVDA,2.145833,50990400.0,1.8792707999999998,1.0208236149999999
335,2000-05-19,NVDA,2.127604,52118400.0,1.8800325199999997,1.0293652800000002
336,2000-05-22,NVDA,2.265625,51715200.0,1.8761783600000002,1.0385970500000001
337,2000-05-23,NVDA,2.247396,77856000.0,1.85893878,1.0477376749999998
338,2000-05-24,NVDA,2.21875,73963200.0,1.8574283600000001,1.05669601
339,2000-05-25,NVDA,2.1875,56918400.0,1.8571679399999999,1.065354865
340,2000-05-26,NVDA,2.198568,18345600.0,1.86190102,1.07395838
341,2000-05-30,NVDA,2.289063,30364800.0,1.8660676999999999,1.0830404150000001
342,2000-05-31,NVDA,2.377604,46953600.0,1.87203124,1.0926563
343,2000-06-01,NVDA,2.44401,41899200.0,1.88138018,1.102597705
344,2000-06-02,NVDA,2.740885,59217600.0,1.89638018,1.1139714
345,2000-06-05,NVDA,2.799805,49190400.0,1.9118554400000003,1.125144905
346,2000-06-06,NVDA,2.660156,37588800.0,1.9262304400000003,1.135646205
347,2000-06-07,NVDA,2.541667,33235200.0,1.9407877399999998,1.14572433
348,2000-06-08,NVDA,2.561198,46070400.0,1.958444,1.15591313
349,2000-06-09,NVDA,2.634115,46728000.0,1.9797721400000001,1.16647954
350,2000-06-12,NVDA,2.563802,38001600.0,1.9998763,1.176733445
351,2000-06-13,NVDA,2.644531,44784000.0,2.0175651,1.187247765
352,2000-06-14,NVDA,2.641927,27508800.0,2.03795572,1.1977588300000002
353,2000-06-15,NVDA,2.710938,33859200.0,2.0609244799999997,1.20838383
354,2000-06-16,NVDA,3.119792,98784000.0,2.0851172,1.22118982
355,2000-06-19,NVDA,3.315104,105216000.0,2.11144532,1.235004925
356,2000-06-20,NVDA,3.270833,61027200.0,2.1341276000000002,1.2485791400000001
357,2000-06-21,NVDA,3.602865,61488000.0,2.16722656,1.26382654
358,2000-06-22,NVDA,3.40625,61435200.0,2.19871094,1.2780973750000002
359,2000-06-23,NVDA,3.084635,60739200.0,2.2275651,1.290799195
360,2000-06-26,NVDA,3.457031,61828800.0,2.26527342,1.305323935
361,2000-06-27,NVDA,2.96875,60460800.0,2.29598306,1.317498415
362,2000-06-28,NVDA,2.854167,58660800.0,2.3229361999999996,1.329178105
363,2000-06-29,NVDA,2.442708,118488000.0,2.3363215999999998,1.33878097
364,2000-06-30,NVDA,2.648438,120919200.0,2.35551432,1.3494775849999998
365,2000-07-03,NVDA,2.546875,23268000.0,2.37285806,1.3596728949999999
366,2000-07-05,NVDA,2.273438,77793600.0,2.38639974,1.36859217
367,2000-07-06,NVDA,2.411458,60393600.0,2.3992122399999998,1.37843592
368,2000-07-07,NVDA,2.424479,34656000.0,2.41264974,1.38829269
369,2000-07-10,NVDA,2.549479,35126400.0,2.42572266,1.3989632600000002
370,2000-07-11,NVDA,2.755208,75530400.0,2.4436914,1.41085128
371,2000-07-12,NVDA,2.833333,38815200.0,2.46202472,1.4230127349999997
372,2000-07-13,NVDA,3.098958,45873600.0,2.48715492,1.436320025
373,2000-07-14,NVDA,3.075521,28020000.0,2.51241534,1.4496859100000001
374,2000-07-17,NVDA,3.041667,10555200.0,2.53655598,1.4628890350000001
375,2000-07-18,NVDA,2.981771,18367200.0,2.55780598,1.4758057
376,2000-07-19,NVDA,2.791667,18950400.0,2.5766601600000003,1.487732785
377,2000-07-20,NVDA,2.867188,14299200.0,2.59754558,1.49984216
378,2000-07-21,NVDA,2.903646,25192800.0,2.62275392,1.5118669
379,2000-07-24,NVDA,2.65625,28111200.0,2.6416080799999997,1.52281742
380,2000-07-25,NVDA,2.557292,33530400.0,2.65952476,1.533155965
381,2000-07-26,NVDA,2.367188,38006400.0,2.6713476799999993,1.54260909
382,2000-07-27,NVDA,2.197917,33156000.0,2.67613936,1.551248415
383,2000-07-28,NVDA,2.25,51266400.0,2.6750977000000002,1.5602132599999998
384,2000-07-31,NVDA,2.5,37123200.0,2.6821810400000006,1.5704736749999997
385,2000-08-01,NVDA,2.450521,35061600.0,2.6886393799999997,1.580499715
386,2000-08-02,NVDA,2.5,34543200.0,2.6933268799999994,1.59089034
387,2000-08-03,NVDA,2.609375,36866400.0,2.70056646,1.601912475
388,2000-08-04,NVDA,2.65625,19478400.0,2.70931646,1.6130973700000002
389,2000-08-07,NVDA,2.864583,24693600.0,2.72285812,1.625226275
390,2000-08-08,NVDA,2.802083,12811200.0,2.73492842,1.6369905949999997
391,2000-08-09,NVDA,2.71875,13624800.0,2.74352216,1.6484489299999998
392,2000-08-10,NVDA,2.75,15643200.0,2.75097008,1.6598551799999999
393,2000-08-11,NVDA,2.684896,13192800.0,2.7557878,1.6710400749999998
394,2000-08-14,NVDA,2.710938,10857600.0,2.7551888599999996,1.68245935
395,2000-08-15,NVDA,2.966797,44332800.0,2.7585287,1.694988645
396,2000-08-16,NVDA,3.041667,26623200.0,2.7661589199999996,1.7077490650000002
