ds,AAPL,GOOG,JNJ,KO,MSFT,NVDA,PG,TSLA
2021-04-06,0.0024622716441620174,-0.00035946170609513217,-0.00024475310530513994,0.007195606892633988,-0.0048580720279438605,-0.009008042895442325,0.00036643459142560175,0.0008248317777295178
2021-04-07,0.013390381110847116,0.01120575345544439,0.0013464716322910686,0.0016920473773265332,0.008230452674897082,0.0203441186018829,0.0017582417582417964,-0.029857291576299128
2021-04-08,0.019233776387802992,0.007005440773798943,-0.00391174133610428,-0.0030030030030030463,0.01340536214485799,0.012267119171350593,0.0038028375018281935,0.019121269338231217
2021-04-09,0.0202132555998773,0.009022529839677773,-0.01055408970976257,0.0011295180722892262,0.010266535044422431,0.005797303904449436,-0.006484044878332984,-0.009915181327168954
2021-04-12,-0.013195984811459005,-0.013600888935552113,0.0024186046511627257,0.0031966904851448152,0.00023451240961502862,0.05618055555555568,0.004033145119894277,0.03686745396996449
2021-04-13,0.02430661383724475,0.005534883514650923,-0.013363028953229383,-0.0048734770384254444,0.010081669336876375,0.030935630218949184,-0.013219398188723197,0.08595716202130577
2021-04-14,-0.017853157777281914,-0.005482364253044381,0.0027589666415850367,-0.00018835938971561994,-0.011219002669348943,-0.0256704614305302,0.003626674561468368,-0.03947160779310421
2021-04-15,0.018707869423615797,0.01854677050256326,0.002938969484742371,0.0047098718914846405,0.015297938103994602,0.05631013942527985,0.012094395280236148,0.00904060076197366
2021-04-16,-0.002527881040892188,0.00047895639755135555,0.01153438493671688,0.006562910181886483,0.00477842003853568,-0.013927403987668341,7.286505392012366e-05,0.0012587130349479558
2021-04-19,0.005068574836016637,0.002019357983427339,0.0027736686390531506,0.005961251862891315,-0.007670476336580467,-0.03461115475255294,-0.0046630236794170665,-0.03399646300203607
2021-04-20,-0.012830020765351446,-0.003809068797776316,0.02329583871166019,0.003148148148148122,-0.0018551441601608598,-0.012400930883525674,0.008344923504867818,0.0061009193568699605
2021-04-21,0.0029299075952218256,-0.00014823663799301556,0.0006607400288323184,0.008122577072180226,0.00898319522961355,0.012474252286396759,-0.006533575317604345,0.034951951341736454
2021-04-22,-0.01168539325842699,-0.011062709033746287,-0.008463893390959876,-0.003112982970152056,-0.013086192340164171,-0.033218319716155076,-0.016222141030325155,-0.03283059184002568
2021-04-23,0.018038502349552843,0.020891389467000643,0.0020583605763409007,0.0005510653930933529,0.015476144184780383,0.02794565748051392,-0.0051251578400058895,0.013491640360205004
2021-04-26,0.0029779630732580387,0.004941044357102742,-0.008458192363460681,-0.014870570956489804,0.0015316867700556624,0.013936882789341798,-0.02000895923547863,0.01206498657320898
2021-04-27,-0.0024495249406176756,-0.008432398978828859,-0.005727516451377035,-0.001490868430860992,0.0016058115083159574,-0.006218503682646426,-0.0006094773731524228,-0.04532673458050196
2021-04-28,-0.006027234169208806,0.03155015777246106,-0.007353842382645026,0.0001866368047780398,-0.028285681566591725,-0.006826271393046812,0.0016770849214819972,-0.014671795934925735
2021-04-29,-0.0007486150621351939,0.021000794147677748,0.013705395727867664,0.012502332524724658,-0.008053111250785672,0.003142029554715542,0.00844748858447475,-0.025057600078110642
2021-04-30,-0.015133353311357345,-0.008136170773162532,-0.008952496954933054,-0.005160339107998513,-0.0013068789354876431,-0.020571298063589927,0.006867406233491691,0.047917127338681365
2021-05-03,0.008215426745778132,-0.006203010638474504,0.015239968045228425,0.009262689885142672,-0.0012689348877785722,-0.0115093773943169,0.011842302503372926,-0.0345906630581867
2021-05-04,-0.035385543986721,-0.01708438231941778,0.015495430058713122,-0.006240822320117356,-0.0161597713015168,-0.032722799804539515,-0.0034074074074074145,-0.01649890494962769
2021-05-05,0.001955416503715224,0.001057661675692767,-0.004172378851999836,-0.002585888437384609,-0.005327091488760649,0.007473216618761658,-0.008027352460234782,-0.003948634790474248
2021-05-06,0.012802498048399835,0.010442390760117659,0.004010295085892235,0.010000000000000009,0.013226761877713322,0.004461043676729837,0.012588041360707125,-0.011029449573814465
2021-05-07,0.003622629875134953,0.007281583975476069,0.004530821509478811,-0.0005500550055005382,0.010931806350858997,0.01991668388074097,7.399733609614323e-05,0.013307261054344766
2021-05-10,-0.025804469702787936,-0.023775477448107152,0.010504451038575668,0.0073381031003485475,-0.020914204230373157,-0.03689513747067463,0.018645948945615887,-0.0644435451378772
2021-05-11,-0.00741032715806067,-0.014049862063664209,-0.00816350502143659,-0.010744855217628801,-0.0038433530220892687,0.0028389674570212797,-0.00493934771555149,-0.018822491415490195
2021-05-12,-0.02493844809784762,-0.03018070306138365,-0.004026527711984862,-0.005154639175257714,-0.029362790886569456,-0.03828746177370024,-0.01058471421271634,-0.04424806290474137
2021-05-13,0.01791968722000492,0.010222948711077873,0.010463733650416307,0.008697261287934799,0.01686192468619252,-0.006777628375186251,0.01608381289656191,-0.030853379443625095
2021-05-14,0.019844762743058464,0.023956993240405566,0.0015297717109907794,0.0040359567051917455,0.021067357939348996,0.042278772799619446,0.002105721754283918,0.031573235769951635
2021-05-17,-0.009258532757944304,0.002266682785299734,0.0009987075549289237,-0.0016444363237712034,-0.01196856739875074,-0.0054412693954926095,-0.0020288384899644907,-0.021890833248550234
2021-05-18,-0.011245743248594287,-0.0077452927315726505,0.00035213334115846706,-0.0054904831625182116,-0.008565135818582204,-0.010571458826020952,-0.010237421041167427,0.0018026105087096678
2021-05-19,-0.0012815378454145154,0.002292233755746942,-0.002170724552654546,-0.0031284504968716043,0.00016455487905209232,0.0035674152292957118,0.0020539906103287375,-0.0249362356475048
2021-05-20,0.021012110032881504,0.020522283006527475,0.005820790216368721,0.008860993169651055,0.01382033563672258,0.03887101647619229,0.01024890190336758,0.04138696624427651
2021-05-21,-0.014767103919566371,-0.004664507722540345,-0.0006430116326648916,-0.0005489478499542955,-0.005314832846478379,0.02595380667236946,0.0,-0.010054536632901012
2021-05-24,0.013314199154907058,0.026254743934160718,-0.002398221806270473,0.003295496155254485,0.022882081820777556,0.0413727550152585,-0.00028985507246370723,0.04400219597813737
2021-05-25,-0.0015735641227379027,0.0009972285356945054,-0.0027557900908824484,-0.0001824817518247812,0.0037483052875029177,0.0022899052011271515,0.003406784575239241,-0.0028860228734874926
2021-05-26,-0.00039401103230896073,0.01015329567011336,-0.00593838193791163,0.004380361379813902,-0.000913713650087411,0.003339138214759396,-0.002239398974210771,0.02388033932764544
2021-05-27,-0.012376823019314087,-0.012746914975365065,-0.0015378245697047488,0.008359076867163306,-0.00866833671318945,-0.01350318471337586,-0.022733854619171878,0.018929462482925707
2021-05-28,-0.00534802043422733,0.003766893790244419,0.002606480658728705,-0.0036042530185619315,0.0014840961052504653,0.048844266528925706,-0.0009631056452807929,-0.008924151371031308
2021-06-01,-0.002648262579247218,0.007567715503657313,-0.021979320531757773,-0.00018086453246513035,-0.009131688561358597,0.001231185939856605,-0.014608824619948058,-0.0021112564999109518
2021-06-02,0.006276150627614996,-0.003510562554273844,0.004047604663807158,0.00397973950795949,-0.0004042037186742231,0.031587199114636144,0.0043648404575558075,-0.030100972896141553
2021-06-03,-0.012154166000319822,-0.006884788211193982,-0.0009626955475330323,0.0025225225225224968,-0.006429437929640125,0.011413586041452373,0.017907987411958537,-0.05334478230024098
2021-06-04,0.01902217905131942,0.019608169308120482,-0.00042158516020229797,0.01078360891444996,0.02067477921126515,0.03585792365827434,0.0007361059992638808,0.04575412929367206
2021-06-07,7.943442688063129e-05,0.005844780892093837,-0.006808459360125307,-0.0035561877667141806,0.012041947446070456,0.002318205737203538,0.003457153365207688,0.0101495718470197
2021-06-08,0.006671961874503474,0.006796183432072667,-0.008796408638680031,-0.006959314775160652,-0.004885544304794931,-0.009194619444917396,-0.01158187948981071,-0.002544742452035176
2021-06-09,0.003077165851349317,0.003443623255532824,0.013464716322908465,-0.003054806828391765,0.004038484380567864,-0.005656756601936097,-0.0003708098487096301,-0.007969315600106719
2021-06-10,-0.008023283253362656,0.012121698643333012,0.008998127906274522,0.007750540735400158,0.0143933120391182,0.0038454337274782535,0.007418947993174552,0.018938511463060248
2021-06-11,0.009832685750535308,-0.0030417195431471367,-0.012688532439549927,0.00447147200858522,0.0025268232001243174,0.02296987087517932,-0.006848810663524385,-0.00037664727867425807
2021-06-14,0.024577934825284586,0.005214942341274398,0.002485451018428675,-0.010861823361823397,0.007755244484082269,0.01085538772247241,0.00037075485688853327,0.012789189396581468
2021-06-15,-0.006437768240343367,-0.0025246929213625924,-0.00532140049585772,-0.002520252025202563,-0.0058871060833428634,-0.012778355879292436,-0.0019272107330812194,-0.029675074928350087
2021-06-16,0.003933970996606195,-0.0026699356517737582,-0.0003647638154294919,-0.013354990073993767,-0.0037931568354234724,0.0012227000590268045,-0.013887857408095061,0.009192804125599974
2021-06-17,0.012600845178639908,0.005366100090296921,0.0048044760688439325,0.00512163892445594,0.013676276322946546,0.04755688437837757,0.009112818195511352,0.019392599962405166
2021-06-18,-0.010091812732377137,-0.006358262576065754,-0.019610216680789327,-0.021474067333939972,-0.00563434266002294,-0.0009915716410511255,-0.01462795731024713,0.01088242148595886
2021-06-21,0.014103939904951845,0.007067911680968431,0.011482899123348655,0.010972661335316936,0.012334733839571399,-0.011347327476359581,0.007876997652048745,-0.003978918996967895
2021-06-22,0.012698412698412431,0.004305879561899539,-0.0013427734375,0.003679175864606421,0.010965997791569926,0.024935896566226745,0.00037574209062918307,0.004638951828834337
2021-06-23,-0.002089864158829724,-0.00423623715053989,-0.006050605060506142,-0.008064516129032362,-0.0008850890738578698,0.009027492819039695,-0.0014272836538461453,0.05268507041494774
2021-06-24,-0.002169035153328336,0.006488140659410169,0.004550205989054978,0.004988913525499017,0.005334087267929499,0.007779191646223982,0.0006770480704130222,0.035411298808763814
2021-06-25,-0.0022487069934786774,-0.0022548357191117807,0.005141702883026289,-0.0012870012870013214,-0.006261952079193112,-0.009085938923745873,0.01428356638099526,-0.01169427029297887
2021-06-28,0.012546014574412068,-0.0013819441710303249,-0.0011570549905608463,-0.0011045655375552244,0.013961210474681351,0.050128737323314576,0.0029647198339757264,0.02507895499442525
2021-06-29,0.011500222584953423,-0.006316063381420101,6.096817461287429e-05,-0.007371913011426479,0.009973206311401972,0.0020890668001001256,-0.00679869937924904,-0.011557528684738139
2021-06-30,0.004621139881170633,-0.005574578335720504,0.004328476498201672,0.004641663572224175,-0.0018422991893883855,-0.0012108804474015855,0.003943452380952284,-0.0015569363652387924
2021-07-01,0.0022634345794392274,0.008398767914711502,0.00740560883816932,-0.0027721308445758375,0.0025839793281654533,0.010473690788651346,0.0022974875861558886,-0.002619096274960153
2021-07-02,0.019596415822831004,0.01860036322342995,0.018197155941190646,0.004077094143810189,0.02227540500736369,0.01360577874529989,0.004880212954747165,0.001445746023977179
2021-07-06,0.014718490997427836,0.008172841616233661,-0.005977038702804971,-0.0055370985603543366,3.601656762119987e-05,0.010323619856494437,0.0005886681383369119,-0.028457799381352178
2021-07-07,0.0179552175749893,0.002361852802243991,0.008572959457045837,0.008166295471417895,0.008175466397752684,-0.01578616807981259,0.007501103103397577,-0.022635768216137664
2021-07-08,-0.00919969564916634,-0.0069227960254463206,-0.0019479369576765881,-0.003497790868924877,-0.008966527346122244,-0.02302207714113902,-0.000145985401459936,0.012658033453507134
2021-07-09,0.013055012566322244,0.003077173180984216,0.0039626212443812925,0.006096434509514026,0.0018744142455482393,0.0074110361633441535,0.0003650167907724988,0.006341815588274846
2021-07-12,-0.004203707532216994,0.0076365334228569726,-0.0015905743740796119,0.0003672420124860576,-0.002230697272792681,0.0230545753793594,0.000802743924687821,0.0437631545419217
2021-07-13,0.007889273356401327,0.003297233540638933,-0.0012390842577294503,0.009911894273127775,0.013197749891821875,-0.012797074954296161,-0.0012396091585240576,-0.025025517715397738
2021-07-14,0.02410052183466105,0.008305692223719463,0.006793879600637931,0.022537259178480484,0.00544522741832143,-0.02017283950617288,0.007373877491421377,-0.02267657542157908
2021-07-15,-0.00449212202480731,-0.006177956958719033,-0.012029104565191795,0.003199431212228987,-0.0052387526105270865,-0.044112088299775754,0.008551964052761374,-0.004254492677230992
2021-07-16,-0.014075969827586188,0.004410874061546499,-0.0016036110946131554,-0.0007087172218285254,-0.0009963349108634834,-0.04245699597970065,0.00970106352400113,-0.009806484813021044
2021-07-19,-0.02691440672177059,-0.019655581722546445,-0.007257584770969605,-0.011879432624113506,-0.013321460373998284,0.03407026044821326,-0.0004981851825491823,0.003104684735028451
2021-07-20,0.025974025974026205,0.0142935615145372,0.009407957813998058,0.0017943656917280837,0.00833904913180028,-0.008932493776541262,-0.005340358872116258,0.022097734193040397
2021-07-21,-0.0051317139924734745,0.01143388900966058,0.006173938854259653,0.012896292315959235,0.0074466561649719765,0.04287556415215987,-0.003507767198797418,-0.007888113870081148
2021-07-22,0.009628610729023324,0.005490175376412498,0.0028910260192340775,-0.0014146772767461568,0.016844349680170678,0.009479649665121048,-0.010057471264367623,-0.009202032687817718
2021-07-23,0.011989100817438647,0.033657470083290564,0.010648311566066715,0.009562599610412503,0.012336618438526736,-0.0018372971317749398,0.01444121915820018,-0.00905646428241369
2021-07-26,0.002894453419493903,0.013267690253671471,0.00046568484777931296,0.0008770391159447222,-0.0021403666240894514,-0.013498312710911176,0.0035052578868302042,0.022133264944511843
2021-07-27,-0.014900328881132907,-0.020394644973486087,0.0045964973526502195,0.003505082369435586,-0.008683618751081146,-0.0044573442520989826,0.004063301967493604,-0.01952495065159965
2021-07-28,-0.012195952851400294,-0.0030337033476735,-0.0027800301169929043,-0.00908138316451268,-0.0011167725273958373,0.015358184089962368,-0.014838480653177166,0.0034118608809421413
2021-07-29,0.004552352048558417,0.001165847274007259,0.0,0.005463517800493367,0.000978268464817189,0.008152591908937135,0.005188815220524612,0.04694101826949826
2021-07-30,0.0015105740181271532,-0.009663799385530303,0.00011615750958293702,-0.00035056967572300035,-0.005549738219895239,-0.008290102736242422,0.01971608832807581,0.014542262425963237
2021-08-02,-0.002331002331002363,0.005683288838272071,0.0004065040650407248,-0.002630194634402949,-0.0003158892281773795,0.012872454997692184,-0.0024608029248399665,0.03269789978202864
2021-08-03,0.01264431006047273,0.0021361943385336257,0.01230626342369523,0.0007032348804500987,0.008075275612667632,0.003291139240506391,0.014589794192275019,9.849647040227616e-05
2021-08-04,-0.0027823018458199567,-0.0018454652186673526,-0.005906301966855709,-0.014406184118060494,-0.0021245472276401056,0.023164269492808476,-0.0105592219520666,0.0016624397666751278
2021-08-05,0.0007485539299081356,0.006700801670238121,0.001903553299492211,0.007130124777183555,0.010505741509894806,0.017904705534181664,0.0004914694937863118,0.00521873139294593
2021-08-06,-0.00625594995240053,0.0007010369504893976,-0.0033392826299728506,0.002477876106194765,-0.00020723956894175277,-0.01313175364636332,-0.007649122807017572,-0.021731665337307415
2021-08-09,-0.0003421376762008377,0.007049242534808542,0.0034660042747385322,0.00017655367231639296,-0.003903820907897426,-0.0034862024943533854,0.005445159465384375,0.02096996437848153
2021-08-10,-0.0033540967896502627,0.0006847726844536606,0.0003454032583041222,0.0026478375992939895,-0.006554989075018169,-0.01768908598176877,0.0006330004220003183,-0.005282027572293235
2021-08-11,0.0017857142857145014,-0.0029472144478678297,0.0001726419980434546,-0.0012323943661971537,0.00178047758692923,-0.011888041733547405,0.0024601110564419493,-0.003056240659198073
2021-08-12,0.020773344302755792,0.005083902548850716,0.00805523590333701,0.0019390093424995758,0.009966893186966308,0.010457383623534211,0.002313840976020165,0.020386538950580624
2021-08-13,0.0014104372355430161,0.00011922869870906183,0.0059931506849315586,0.006861365235749428,0.010489631137641897,0.014217533283094719,0.004826862539349497,-0.007033437175493207
2021-08-16,0.013547954393024808,0.003684811352108852,0.009021276595744698,0.004368338284116646,0.005975755506231861,-0.011789181692094308,0.006961849067112169,-0.0432257284568891
2021-08-17,-0.0061540497617788015,-0.011629329954792822,0.009165542060278975,-0.003479471120389599,-0.005159538357094484,-0.024661654135338273,0.0016592920353983853,-0.029817688009922905
2021-08-18,-0.025501032026100212,-0.00532044675729515,-0.012704073104140012,-0.0136173184357542,-0.008018288521905115,-0.02148216671805947,-0.010905577029265534,0.034970187464539615
2021-08-19,0.0023230390817161606,0.002515193673574112,0.007788249901235833,0.006371681415929142,0.02077528978777554,0.03981092436974776,0.011793440334961547,-0.022525584192162995
2021-08-20,0.010156782549420651,0.011127463690578487,0.004872038976311943,-0.0038691523039042774,0.02557536139097638,0.05141933528639253,0.0006897027381198573,0.010081963561851204
2021-08-23,0.010257102368580906,0.019232575106366,-0.0101983950066874,-0.0035310734463277482,0.0009528190300958084,0.05486164488854728,-0.005100282583224258,0.03827948700195316
2021-08-24,-0.0006011622470109002,0.00920626933476032,-0.012499296210799149,-0.007618710134656315,-0.006663384211390011,-0.007514345568813252,-0.008105299618981543,0.0031006658786161267
2021-08-25,-0.00842133404625045,0.0038729340547827285,-0.0066138320314726995,0.0010712372790573355,-0.002015729297468849,0.019272243380902054,-0.003561949993015956,0.0038253191753334637
2021-08-26,-0.005527096252359254,-0.005785239594263691,-0.005337771910692624,-0.009452470126627421,-0.009668554021390108,-0.006527708999234605,-0.0017522955071143098,-0.014117123999279557
2021-08-27,0.00718449234106,0.017080275535979572,-0.0021350259665320337,0.001980554555275571,0.002106389381122842,0.025738626064890413,-0.0007723634321020745,0.015346140681157028
